0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
-0 -0 13
