1 -2.82843 9.89949
1.09 -2.48902 10.1541
1.18 -2.1496 10.4086
1.27 -1.81019 10.6632
1.36 -1.47078 10.9177
1.45 -1.13137 11.1723
1.54 -0.79196 11.4268
1.63 -0.452548 11.6814
1.72 -0.113137 11.936
1.81 0.226274 12.1905
1.9 0.565685 12.4451
1.99 0.905097 12.6996
2.08 1.24451 12.9542
2.17 1.58392 13.2088
2.26 1.92333 13.4633
2.35 2.26274 13.7179
2.44 2.60215 13.9724
2.53 2.94156 14.227
2.62 3.28098 14.4815
2.71 3.62039 14.7361
2.8 3.9598 14.9907
2.89 4.29921 15.2452
2.98 4.63862 15.4998
3.07 4.97803 15.7543
3.16 5.31744 16.0089
3.25 5.65685 16.2635
3.34 5.99627 16.518
3.43 6.33568 16.7726
3.52 6.67509 17.0271
3.61 7.0145 17.2817
3.7 7.35391 17.5362
3.79 7.69332 17.7908
3.88 8.03273 18.0454
3.97 8.37214 18.2999
4.06 8.71156 18.5545
4.15 9.05097 18.809
4.24 9.39038 19.0636
4.33 9.72979 19.3182
4.42 10.0692 19.5727
4.51 10.4086 19.8273
4.6 10.748 20.0818
4.69 11.0874 20.3364
4.78 11.4268 20.5909
4.87 11.7663 20.8455
4.96 12.1057 21.1001
5.05 12.4451 21.3546
5.14 12.7845 21.6092
5.23 13.1239 21.8637
5.32 13.4633 22.1183
5.41 13.8027 22.3729
5.5 14.1421 22.6274
5.59 14.4815 22.882
5.68 14.821 23.1365
5.77 15.1604 23.3911
5.86 15.4998 23.6457
5.95 15.8392 23.9002
6.04 16.1786 24.1548
6.13 16.518 24.4093
6.22 16.8574 24.6639
6.31 17.1968 24.9184
6.4 17.5362 25.173
6.49 17.8757 25.4276
6.58 18.2151 25.6821
6.67 18.5545 25.9367
6.76 18.8939 26.1912
6.85 19.2333 26.4458
6.94 19.5727 26.7004
7.03 19.9121 26.9549
7.12 20.2515 27.2095
7.21 20.5909 27.464
7.3 20.9304 27.7186
7.39 21.2698 27.9731
7.48 21.6092 28.2277
7.57 21.9486 28.4823
7.66 22.288 28.7368
7.75 22.6274 28.9914
7.84 22.9668 29.2459
7.93 23.3062 29.5005
8.02 23.6457 29.7551
8.11 23.9851 30.0096
8.2 24.3245 30.2642
8.29 24.6639 30.5187
8.38 25.0033 30.7733
8.47 25.3427 31.0278
8.56 25.6821 31.2824
8.65 26.0215 31.537
8.74 26.3609 31.7915
8.83 26.7004 32.0461
8.92 27.0398 32.3006
9.01 27.3792 32.5552
9.1 27.7186 32.8098
9.19 28.058 33.0643
9.28 28.3974 33.3189
9.37 28.7368 33.5734
9.46 29.0762 33.828
9.55 29.4156 34.0825
9.64 29.7551 34.3371
9.73 30.0945 34.5917
9.82 30.4339 34.8462
9.91 30.7733 35.1008
10 31.1127 35.3553
