






4 -1 0.883883
0.883883 -1 -1.94454

e
0.883883 -1 -1.94454
0.883883 1 -1.94454

e
0.883883 1 -1.94454
-1.94454 1 0.883883

e
-1.94454 1 0.883883
-1.94454 -1 0.883883

e
2.2981 -1 5.12652
5.12652 -1 2.2981

e
5.12652 -1 2.2981
5.12652 1 2.2981

e
5.12652 1 2.2981
2.2981 1 5.12652

e
2.2981 1 5.12652
2.2981 -1 5.12652

e
-1.94454 -1 0.883883
2.2981 -1 5.12652

e
0.883883 -1 -1.94454
5.12652 -1 2.2981

e
0.883883 1 -1.94454
5.12652 1 2.2981

e
-1.94454 1 0.883883
2.2981 1 5.12652

e
-0.53033 0 2.2981
-0.547634 0.154508 2.3154

-0.547634 0.154508 2.3154
-0.597853 0.293893 2.36562

-0.597853 0.293893 2.36562
-0.67607 0.404508 2.44384

-0.67607 0.404508 2.44384
-0.774629 0.475528 2.5424

-0.774629 0.475528 2.5424
-0.883883 0.5 2.65165

-0.883883 0.5 2.65165
-0.993137 0.475528 2.7609

-0.993137 0.475528 2.7609
-1.0917 0.404508 2.85946

-1.0917 0.404508 2.85946
-1.16991 0.293893 2.93768

-1.16991 0.293893 2.93768
-1.22013 0.154508 2.9879

-1.22013 0.154508 2.9879
-1.23744 6.12323e-17 3.0052

-1.23744 6.12323e-17 3.0052
-1.22013 -0.154508 2.9879

-1.22013 -0.154508 2.9879
-1.16991 -0.293893 2.93768

-1.16991 -0.293893 2.93768
-1.0917 -0.404508 2.85946

-1.0917 -0.404508 2.85946
-0.993137 -0.475528 2.7609

-0.993137 -0.475528 2.7609
-0.883883 -0.5 2.65165

-0.883883 -0.5 2.65165
-0.774629 -0.475528 2.5424

-0.774629 -0.475528 2.5424
-0.67607 -0.404508 2.44384

-0.67607 -0.404508 2.44384
-0.597853 -0.293893 2.36562

-0.597853 -0.293893 2.36562
-0.547634 -0.154508 2.3154

-0.547634 -0.154508 2.3154
-0.53033 0 2.2981

2.2981 0 5.12652
2.28079 0.154508 5.14383

2.28079 0.154508 5.14383
2.23057 0.293893 5.19405

2.23057 0.293893 5.19405
2.15236 0.404508 5.27226

2.15236 0.404508 5.27226
2.0538 0.475528 5.37082

2.0538 0.475528 5.37082
1.94454 0.5 5.48008

1.94454 0.5 5.48008
1.83529 0.475528 5.58933

1.83529 0.475528 5.58933
1.73673 0.404508 5.68789

1.73673 0.404508 5.68789
1.65851 0.293893 5.76611

1.65851 0.293893 5.76611
1.60829 0.154508 5.81633

1.60829 0.154508 5.81633
1.59099 6.12323e-17 5.83363

1.59099 6.12323e-17 5.83363
1.60829 -0.154508 5.81633

1.60829 -0.154508 5.81633
1.65851 -0.293893 5.76611

1.65851 -0.293893 5.76611
1.73673 -0.404508 5.68789

1.73673 -0.404508 5.68789
1.83529 -0.475528 5.58933

1.83529 -0.475528 5.58933
1.94454 -0.5 5.48008

1.94454 -0.5 5.48008
2.0538 -0.475528 5.37082

2.0538 -0.475528 5.37082
2.15236 -0.404508 5.27226

2.15236 -0.404508 5.27226
2.23057 -0.293893 5.19405

2.23057 -0.293893 5.19405
2.28079 -0.154508 5.14383

2.28079 -0.154508 5.14383
2.2981 0 5.12652

-0.53033 0 2.2981
2.2981 0 5.12652

-0.547634 0.154508 2.3154
2.28079 0.154508 5.14383

-0.597853 0.293893 2.36562
2.23057 0.293893 5.19405

-0.67607 0.404508 2.44384
