4 -8 -2
3.9404 -7.9996 -2.0202
3.8816 -7.9984 -2.0408
3.8236 -7.9964 -2.0618
3.7664 -7.9936 -2.0832
3.71 -7.99 -2.105
3.6544 -7.9856 -2.1272
3.5996 -7.9804 -2.1498
3.5456 -7.9744 -2.1728
3.4924 -7.9676 -2.1962
3.44 -7.96 -2.22
3.3884 -7.9516 -2.2442
3.3376 -7.9424 -2.2688
3.2876 -7.9324 -2.2938
3.2384 -7.9216 -2.3192
3.19 -7.91 -2.345
3.1424 -7.8976 -2.3712
3.0956 -7.8844 -2.3978
3.0496 -7.8704 -2.4248
3.0044 -7.8556 -2.4522
2.96 -7.84 -2.48
2.9164 -7.8236 -2.5082
2.8736 -7.8064 -2.5368
2.8316 -7.7884 -2.5658
2.7904 -7.7696 -2.5952
2.75 -7.75 -2.625
2.7104 -7.7296 -2.6552
2.6716 -7.7084 -2.6858
2.6336 -7.6864 -2.7168
2.5964 -7.6636 -2.7482
2.56 -7.64 -2.78
2.5244 -7.6156 -2.8122
2.4896 -7.5904 -2.8448
2.4556 -7.5644 -2.8778
2.4224 -7.5376 -2.9112
2.39 -7.51 -2.945
2.3584 -7.4816 -2.9792
2.3276 -7.4524 -3.0138
2.2976 -7.4224 -3.0488
2.2684 -7.3916 -3.0842
2.24 -7.36 -3.12
2.2124 -7.3276 -3.1562
2.1856 -7.2944 -3.1928
2.1596 -7.2604 -3.2298
2.1344 -7.2256 -3.2672
2.11 -7.19 -3.305
2.0864 -7.1536 -3.3432
2.0636 -7.1164 -3.3818
2.0416 -7.0784 -3.4208
2.0204 -7.0396 -3.4602
2 -7 -3.5
1.9804 -6.9596 -3.5402
1.9616 -6.9184 -3.5808
1.9436 -6.8764 -3.6218
1.9264 -6.8336 -3.6632
1.91 -6.79 -3.705
1.8944 -6.7456 -3.7472
1.8796 -6.7004 -3.7898
1.8656 -6.6544 -3.8328
1.8524 -6.6076 -3.8762
1.84 -6.56 -3.92
1.8284 -6.5116 -3.9642
1.8176 -6.4624 -4.0088
1.8076 -6.4124 -4.0538
1.7984 -6.3616 -4.0992
1.79 -6.31 -4.145
1.7824 -6.2576 -4.1912
1.7756 -6.2044 -4.2378
1.7696 -6.1504 -4.2848
1.7644 -6.0956 -4.3322
1.76 -6.04 -4.38
1.7564 -5.9836 -4.4282
1.7536 -5.9264 -4.4768
1.7516 -5.8684 -4.5258
1.7504 -5.8096 -4.5752
1.75 -5.75 -4.625
1.7504 -5.6896 -4.6752
1.7516 -5.6284 -4.7258
1.7536 -5.5664 -4.7768
1.7564 -5.5036 -4.8282
1.76 -5.44 -4.88
1.7644 -5.3756 -4.9322
1.7696 -5.3104 -4.9848
1.7756 -5.2444 -5.0378
1.7824 -5.1776 -5.0912
1.79 -5.11 -5.145
1.7984 -5.0416 -5.1992
1.8076 -4.9724 -5.2538
1.8176 -4.9024 -5.3088
1.8284 -4.8316 -5.3642
1.84 -4.76 -5.42
1.8524 -4.6876 -5.4762
1.8656 -4.6144 -5.5328
1.8796 -4.5404 -5.5898
1.8944 -4.4656 -5.6472
1.91 -4.39 -5.705
1.9264 -4.3136 -5.7632
1.9436 -4.2364 -5.8218
1.9616 -4.1584 -5.8808
1.9804 -4.0796 -5.9402
2 -4 -6
