75 3.55271e-15 35.3553
74.9013 2.21998 37.5753

74.9013 2.21998 37.5753
74.6057 4.4312 39.7865

74.6057 4.4312 39.7865
74.1144 6.62493 41.9803

74.1144 6.62493 41.9803
73.4292 8.79252 44.1479

73.4292 8.79252 44.1479
72.5528 10.9254 46.2807

72.5528 10.9254 46.2807
71.4888 13.0152 48.3705

71.4888 13.0152 48.3705
70.2414 15.0536 50.4089

70.2414 15.0536 50.4089
68.8153 17.0326 52.3879

68.8153 17.0326 52.3879
67.2164 18.9443 54.2997

67.2164 18.9443 54.2997
65.4508 20.7813 56.1367

65.4508 20.7813 56.1367
63.5257 22.5363 57.8917

63.5257 22.5363 57.8917
61.4484 24.2024 59.5577

61.4484 24.2024 59.5577
59.2274 25.7729 61.1283

59.2274 25.7729 61.1283
56.8712 27.2418 62.5971

56.8712 27.2418 62.5971
54.3893 28.6031 63.9584

54.3893 28.6031 63.9584
51.7913 29.8515 65.2068

51.7913 29.8515 65.2068
49.0877 30.9821 66.3375

49.0877 30.9821 66.3375
46.289 31.9905 67.3458

46.289 31.9905 67.3458
43.4062 32.8726 68.2279

43.4062 32.8726 68.2279
40.4508 33.6249 68.9803

40.4508 33.6249 68.9803
37.4345 34.2446 69.5999

37.4345 34.2446 69.5999
34.3691 34.7291 70.0844

34.3691 34.7291 70.0844
31.2667 35.0766 70.4319

31.2667 35.0766 70.4319
28.1395 35.2856 70.6409

28.1395 35.2856 70.6409
25 35.3553 70.7107

25 35.3553 70.7107
21.8605 35.2856 70.6409

21.8605 35.2856 70.6409
18.7333 35.0766 70.4319

18.7333 35.0766 70.4319
15.6309 34.7291 70.0844

15.6309 34.7291 70.0844
12.5655 34.2446 69.5999

12.5655 34.2446 69.5999
9.54915 33.6249 68.9803

9.54915 33.6249 68.9803
6.59377 32.8726 68.2279

6.59377 32.8726 68.2279
3.71104 31.9905 67.3458

3.71104 31.9905 67.3458
0.912316 30.9821 66.3375

0.912316 30.9821 66.3375
-1.79134 29.8515 65.2068

-1.79134 29.8515 65.2068
-4.38926 28.6031 63.9584

-4.38926 28.6031 63.9584
-6.8712 27.2418 62.5971

-6.8712 27.2418 62.5971
-9.22736 25.7729 61.1283

-9.22736 25.7729 61.1283
-11.4484 24.2024 59.5577

-11.4484 24.2024 59.5577
-13.5257 22.5363 57.8917

-13.5257 22.5363 57.8917
-15.4508 20.7813 56.1367

-15.4508 20.7813 56.1367
-17.2164 18.9443 54.2997

-17.2164 18.9443 54.2997
-18.8153 17.0326 52.3879

-18.8153 17.0326 52.3879
-20.2414 15.0536 50.4089

-20.2414 15.0536 50.4089
-21.4888 13.0152 48.3705

-21.4888 13.0152 48.3705
-22.5528 10.9254 46.2807

-22.5528 10.9254 46.2807
-23.4292 8.79252 44.1479

-23.4292 8.79252 44.1479
-24.1144 6.62493 41.9803

-24.1144 6.62493 41.9803
-24.6057 4.4312 39.7865

-24.6057 4.4312 39.7865
-24.9013 2.21998 37.5753

-24.9013 2.21998 37.5753
-25 -7.10543e-15 35.3553

-25 -7.10543e-15 35.3553
-24.9013 -2.21998 33.1354

-24.9013 -2.21998 33.1354
-24.6057 -4.4312 30.9241

-24.6057 -4.4312 30.9241
-24.1144 -6.62493 28.7304

-24.1144 -6.62493 28.7304
-23.4292 -8.79252 26.5628

-23.4292 -8.79252 26.5628
-22.5528 -10.9254 24.4299

